 387.96
 387.46
 387.02
 387.01
 386.51
 386.26
 386.04
 385.63
 388.49
 387.84
 387.96
 387.46
 387.02
 387.01
 386.51
 386.26
 386.04
 385.63
 71.08
 101.47
 128.72
 153.35
 175.62
 195.46
 213.71
 229.74
 244.16
 257.25
 269.12
 279.81
 289.53
 298.18
 304.96
 312.06
 318.26
 323.93
 328.94
 333.64
 336.88
 340.79
 344.31
 347.48
 350.33
 353.00
 354.50
 356.95
 358.85
 363.77
 364.89
 366.10
 367.49
 367.54
 369.59
 369.23
 370.11
 371.40
 371.86
 372.37
 373.03
 373.43
 374.19
 374.47
 374.72
 376.55
 376.59
 376.94
 377.34
 377.31
 377.88
 377.89
 378.00
 381.50
 381.15
 381.24
 381.31
 381.08
 382.77
 382.40
 382.16
 385.94
 385.05
 384.84
 384.46
 383.91
 384.82
 384.44
 383.19
 385.97
 385.18
 385.06
 384.75
 384.38
 387.44
 386.70
 386.03
 385.92
 385.33
 384.80
 384.52
 384.17
 384.55
 384.20
 383.98
 384.88
 384.49
 384.34
 384.61
 384.25
 387.12
 386.71
 386.24
 386.51
 385.86
 384.38
 384.34
 383.01
 386.50
 385.15
 384.94
 386.04
 385.64
 385.78
 387.30
 386.67
 391.30
 390.37
 389.53
 392.68
 391.51
 390.76
 389.99
 389.19
 388.67
 388.00
 387.40
 387.56
 386.91
 386.71
 386.34
 385.91
 386.02
 385.72
 385.74
 386.67
 385.40
 385.46
 384.22
 383.99
 388.80
 388.12
 387.50
 389.25
 388.53
 388.58
 388.82
 388.24
 395.41
 394.27
 393.24
 398.42
 396.58
 395.62
 394.46
 393.21
 394.79
 393.61
 392.55
 391.80
 390.92
 390.42
 389.68
 389.11
 389.10
 388.79
 388.21
 386.69
 386.32
 385.19
 385.07
 384.16
 383.75
 383.67
 383.71
 384.03
 383.93
 384.24
 384.11
 384.00
 384.30
 384.27
 384.25
 384.52
 384.37
 384.53
 384.68
 384.61
 387.55
 387.19
 386.88
 388.29
 387.76
 387.68
 386.31
 386.08
 386.77
 386.50
 385.75
 386.27
 385.25
 386.12
 385.01
 385.01
 390.61
 389.95
 389.45
 389.51
 388.86
 388.87
 388.38
 387.94
 389.65
 389.19
 389.17
 389.25
 388.73
 388.65
 388.39
 388.05
 389.24
 388.82
 388.54
 388.58
 388.23
 388.40
 388.36
 388.03
 389.42
 388.98
 388.78
 387.90
 387.61
 387.75
 387.68
 387.81
 389.13
 387.72
 387.64
 388.38
 388.14
 388.93
 388.83
 388.55
 393.00
 392.40
 391.96
 392.06
 391.56
 393.10
 392.59
 392.03
 392.73
 392.05
 391.75
 391.47
 391.13
 392.11
 391.90
 391.41
 391.27
 390.74
 389.77
 389.99
 388.49
 389.34
 389.21
 389.09
 393.48
 392.93
 392.44
 392.69
 392.13
 392.51
 392.26
 392.04
 394.63
 393.97
 393.67
 392.70
 392.23
 392.41
 392.17
 391.95
 395.46
 394.81
 394.33
 394.20
 393.68
 393.51
 393.16
 392.74
 393.37
 392.23
 392.21
 391.99
 391.69
 390.62
 390.56
 390.50
 390.75
 390.68
 390.81
 390.63
 390.57
 391.21
 391.09
 391.08
 391.47
 391.22
 391.20
 391.48
 391.33
 391.90
 391.81
 391.73
 392.06
 391.95
 391.96
 392.26
 392.03
 392.83
 392.75
 392.67
 391.51
 391.45
 390.51
 390.86
 390.17
 390.86
 390.87
 390.88
 391.69
 391.63
 391.66
 391.90
 391.81
 392.13
 392.11
 392.10
 392.69
 392.72
 392.75
 392.78
 392.70
 393.03
 392.93
 392.93
 393.24
 393.22
 393.39
 393.65
 393.59
 393.83
 393.75
 393.07
 393.77
 393.69
 392.82
 391.94
 392.04
 395.84
 395.76
 395.58
 396.22
 396.00
 396.10
 396.09
 395.88
 397.29
 396.96
 396.87
 397.18
 396.86
 396.88
 396.89
 396.70
 397.63
 397.47
 397.22
 397.30
 397.17
 397.25
 397.23
 397.50
 397.85
 397.07
 396.96
 396.06
 395.96
 395.16
 395.55
 395.19
 396.07
 395.97
 396.07
 396.36
 396.33
 400.59
 400.13
 399.72
 401.05
 400.54
 400.19
 401.37
 400.73
 400.66
 400.29
 399.86
 399.98
 399.48
 399.03
 398.63
 397.87
 397.18
 396.76
 395.99
 403.69
 410.72
 417.85
 424.06
 429.06
 434.35
 439.31
 443.68
 445.62
 446.25
 444.33
 442.50
 440.85
 439.46
 438.12
 437.00
 435.80
 434.92
 434.03
 433.13
 432.41
 431.77
 432.00
 433.50
 436.05
 439.74
 443.87
 449.28
 455.15
 462.34
 469.80
 478.72
 487.55
 496.50
 505.85
 515.56
 524.91
 534.22
 543.19
 551.37
 560.74
 569.36
 577.43
 584.58
 590.63
 596.16
 601.35
